as_of_date,state,ur_t0,ur_t1,ur_t2,ur_t3,ur_t4,ur_t5,ur_t6,ur_t7,ur_t8,ur_t9,ur_t10,ur_t11,ur_t12,ur_latest_obs,ur_lag_months,ur_mom1_chg,ur_mom3_chg,ur_yoy_chg
2018-04-01,Pennsylvania,4.8,4.8,4.7,4.6,4.7,4.8,4.9,5.0,5.0,5.0,4.9,4.8,5.0,2018-02-01,2,0.0,0.20000000000000018,-0.20000000000000018
2018-05-01,Pennsylvania,4.8,4.8,4.8,4.7,4.6,4.7,4.8,4.9,5.0,5.0,5.0,4.9,4.8,2018-03-01,2,0.0,0.09999999999999964,0.0
2018-06-01,Pennsylvania,4.7,4.8,4.8,4.8,4.7,4.6,4.7,4.8,4.9,5.0,5.0,5.0,4.9,2018-04-01,2,-0.09999999999999964,-0.09999999999999964,-0.20000000000000018
2018-07-01,Pennsylvania,4.5,4.7,4.8,4.8,4.8,4.7,4.6,4.7,4.8,4.9,5.0,5.0,5.0,2018-05-01,2,-0.20000000000000018,-0.2999999999999998,-0.5
2018-08-01,Pennsylvania,4.3,4.5,4.7,4.8,4.8,4.8,4.7,4.6,4.7,4.8,4.9,5.0,5.0,2018-06-01,2,-0.20000000000000018,-0.5,-0.7000000000000002
2018-09-01,Pennsylvania,4.2,4.3,4.5,4.7,4.8,4.8,4.8,4.7,4.6,4.7,4.8,4.9,5.0,2018-07-01,2,-0.09999999999999964,-0.5,-0.7999999999999998
2018-10-01,Pennsylvania,4.1,4.2,4.3,4.5,4.7,4.8,4.8,4.8,4.7,4.6,4.7,4.8,4.9,2018-08-01,2,-0.10000000000000053,-0.40000000000000036,-0.8000000000000007
2018-11-01,Pennsylvania,4.1,4.1,4.2,4.3,4.5,4.7,4.8,4.8,4.8,4.7,4.6,4.7,4.8,2018-09-01,2,0.0,-0.20000000000000018,-0.7000000000000002
2018-12-01,Pennsylvania,4.1,4.1,4.1,4.2,4.3,4.5,4.7,4.8,4.8,4.8,4.7,4.6,4.7,2018-10-01,2,0.0,-0.10000000000000053,-0.6000000000000005
2019-01-01,Pennsylvania,4.2,4.1,4.1,4.1,4.2,4.3,4.5,4.7,4.8,4.8,4.8,4.7,4.6,2018-11-01,2,0.10000000000000053,0.10000000000000053,-0.39999999999999947
2019-02-01,Pennsylvania,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.5,4.7,4.8,4.8,4.8,4.7,2018-12-01,2,0.0,0.10000000000000053,-0.5
2019-03-01,Pennsylvania,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.5,4.7,4.8,4.8,4.8,4.7,2018-12-01,3,0.0,0.10000000000000053,-0.5
2019-04-01,Pennsylvania,4.0,4.1,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.5,4.7,4.8,4.8,2019-02-01,2,-0.09999999999999964,-0.20000000000000018,-0.7999999999999998
2019-05-01,Pennsylvania,3.9,4.0,4.1,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.5,4.7,4.8,2019-03-01,2,-0.10000000000000009,-0.30000000000000027,-0.8999999999999999
2019-06-01,Pennsylvania,3.8,3.9,4.0,4.1,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.5,4.7,2019-04-01,2,-0.10000000000000009,-0.2999999999999998,-0.9000000000000004
2019-07-01,Pennsylvania,3.8,3.8,3.9,4.0,4.1,4.2,4.2,4.1,4.1,4.1,4.2,4.3,4.5,2019-05-01,2,0.0,-0.20000000000000018,-0.7000000000000002
2019-08-01,Pennsylvania,3.8,3.8,3.8,3.9,4.0,4.1,4.2,4.2,4.1,4.1,4.1,4.2,4.3,2019-06-01,2,0.0,-0.10000000000000009,-0.5
2019-09-01,Pennsylvania,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.2,4.2,4.1,4.1,4.1,4.2,2019-07-01,2,0.10000000000000009,0.10000000000000009,-0.30000000000000027
2019-10-01,Pennsylvania,3.9,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.2,4.2,4.1,4.1,4.1,2019-08-01,2,0.0,0.10000000000000009,-0.19999999999999973
2019-11-01,Pennsylvania,4.0,3.9,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.2,4.2,4.1,4.1,2019-09-01,2,0.10000000000000009,0.20000000000000018,-0.09999999999999964
2019-12-01,Pennsylvania,4.2,4.0,3.9,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.2,4.2,4.1,2019-10-01,2,0.20000000000000018,0.30000000000000027,0.10000000000000053
2020-01-01,Pennsylvania,4.3,4.2,4.0,3.9,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.2,4.2,2019-11-01,2,0.09999999999999964,0.3999999999999999,0.09999999999999964
2020-02-01,Pennsylvania,4.5,4.3,4.2,4.0,3.9,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.2,2019-12-01,2,0.20000000000000018,0.5,0.2999999999999998
2020-03-01,Pennsylvania,4.5,4.3,4.2,4.0,3.9,3.9,3.8,3.8,3.8,3.9,4.0,4.1,4.2,2019-12-01,3,0.20000000000000018,0.5,0.2999999999999998
2020-04-01,Pennsylvania,4.7,4.7,4.5,4.3,4.2,4.0,3.9,3.9,3.8,3.8,3.8,3.9,4.0,2020-02-01,2,0.0,0.40000000000000036,0.7000000000000002
2020-05-01,Pennsylvania,6.0,4.7,4.7,4.5,4.3,4.2,4.0,3.9,3.9,3.8,3.8,3.8,3.9,2020-03-01,2,1.2999999999999998,1.5,2.1
2020-06-01,Pennsylvania,15.1,6.0,4.7,4.7,4.5,4.3,4.2,4.0,3.9,3.9,3.8,3.8,3.8,2020-04-01,2,9.1,10.399999999999999,11.3
2020-07-01,Pennsylvania,13.1,15.1,6.0,4.7,4.7,4.5,4.3,4.2,4.0,3.9,3.9,3.8,3.8,2020-05-01,2,-2.0,8.399999999999999,9.3
2020-08-01,Pennsylvania,13.0,13.1,15.1,6.0,4.7,4.7,4.5,4.3,4.2,4.0,3.9,3.9,3.8,2020-06-01,2,-0.09999999999999964,7.0,9.2
2020-09-01,Pennsylvania,13.7,13.0,13.1,15.1,6.0,4.7,4.7,4.5,4.3,4.2,4.0,3.9,3.9,2020-07-01,2,0.6999999999999993,-1.4000000000000004,9.799999999999999
2020-10-01,Pennsylvania,10.3,13.7,13.0,13.1,15.1,6.0,4.7,4.7,4.5,4.3,4.2,4.0,3.9,2020-08-01,2,-3.3999999999999986,-2.799999999999999,6.4
2020-11-01,Pennsylvania,8.1,10.3,13.7,13.0,13.1,15.1,6.0,4.7,4.7,4.5,4.3,4.2,4.0,2020-09-01,2,-2.200000000000001,-4.9,4.1
2020-12-01,Pennsylvania,7.3,8.1,10.3,13.7,13.0,13.1,15.1,6.0,4.7,4.7,4.5,4.3,4.2,2020-10-01,2,-0.7999999999999998,-6.3999999999999995,3.0999999999999996
2021-01-01,Pennsylvania,6.6,7.3,8.1,10.3,13.7,13.0,13.1,15.1,6.0,4.7,4.7,4.5,4.3,2020-11-01,2,-0.7000000000000002,-3.700000000000001,2.3
2021-02-01,Pennsylvania,6.7,6.6,7.3,8.1,10.3,13.7,13.0,13.1,15.1,6.0,4.7,4.7,4.5,2020-12-01,2,0.10000000000000053,-1.3999999999999995,2.2
2021-03-01,Pennsylvania,6.7,6.6,7.3,8.1,10.3,13.7,13.0,13.1,15.1,6.0,4.7,4.7,4.5,2020-12-01,3,0.10000000000000053,-1.3999999999999995,2.2
2021-04-01,Pennsylvania,7.3,7.3,6.7,6.6,7.3,8.1,10.3,13.7,13.0,13.1,15.1,6.0,4.7,2021-02-01,2,0.0,0.7000000000000002,2.5999999999999996
2021-05-01,Pennsylvania,7.3,7.3,7.3,6.7,6.6,7.3,8.1,10.3,13.7,13.0,13.1,15.1,6.0,2021-03-01,2,0.0,0.5999999999999996,1.2999999999999998
2021-06-01,Pennsylvania,7.4,7.3,7.3,7.3,6.7,6.6,7.3,8.1,10.3,13.7,13.0,13.1,15.1,2021-04-01,2,0.10000000000000053,0.10000000000000053,-7.699999999999999
2021-07-01,Pennsylvania,6.9,7.4,7.3,7.3,7.3,6.7,6.6,7.3,8.1,10.3,13.7,13.0,13.1,2021-05-01,2,-0.5,-0.39999999999999947,-6.199999999999999
2021-08-01,Pennsylvania,6.9,6.9,7.4,7.3,7.3,7.3,6.7,6.6,7.3,8.1,10.3,13.7,13.0,2021-06-01,2,0.0,-0.39999999999999947,-6.1
2021-09-01,Pennsylvania,6.6,6.9,6.9,7.4,7.3,7.3,7.3,6.7,6.6,7.3,8.1,10.3,13.7,2021-07-01,2,-0.3000000000000007,-0.8000000000000007,-7.1
2021-10-01,Pennsylvania,6.4,6.6,6.9,6.9,7.4,7.3,7.3,7.3,6.7,6.6,7.3,8.1,10.3,2021-08-01,2,-0.1999999999999993,-0.5,-3.9000000000000004
2021-11-01,Pennsylvania,6.2,6.4,6.6,6.9,6.9,7.4,7.3,7.3,7.3,6.7,6.6,7.3,8.1,2021-09-01,2,-0.20000000000000018,-0.7000000000000002,-1.8999999999999995
2021-12-01,Pennsylvania,6.0,6.2,6.4,6.6,6.9,6.9,7.4,7.3,7.3,7.3,6.7,6.6,7.3,2021-10-01,2,-0.20000000000000018,-0.5999999999999996,-1.2999999999999998
2022-01-01,Pennsylvania,5.7,6.0,6.2,6.4,6.6,6.9,6.9,7.4,7.3,7.3,7.3,6.7,6.6,2021-11-01,2,-0.2999999999999998,-0.7000000000000002,-0.8999999999999995
2022-02-01,Pennsylvania,5.4,5.7,6.0,6.2,6.4,6.6,6.9,6.9,7.4,7.3,7.3,7.3,6.7,2021-12-01,2,-0.2999999999999998,-0.7999999999999998,-1.2999999999999998
2022-03-01,Pennsylvania,5.4,5.7,6.0,6.2,6.4,6.6,6.9,6.9,7.4,7.3,7.3,7.3,6.7,2021-12-01,3,-0.2999999999999998,-0.7999999999999998,-1.2999999999999998
2022-04-01,Pennsylvania,5.1,5.4,5.4,5.7,6.0,6.2,6.4,6.6,6.9,6.9,7.4,7.3,7.3,2022-02-01,2,-0.3000000000000007,-0.6000000000000005,-2.2
2022-05-01,Pennsylvania,4.9,5.1,5.4,5.4,5.7,6.0,6.2,6.4,6.6,6.9,6.9,7.4,7.3,2022-03-01,2,-0.1999999999999993,-0.5,-2.3999999999999995
2022-06-01,Pennsylvania,4.8,4.9,5.1,5.4,5.4,5.7,6.0,6.2,6.4,6.6,6.9,6.9,7.4,2022-04-01,2,-0.10000000000000053,-0.6000000000000005,-2.6000000000000005
2022-07-01,Pennsylvania,4.6,4.8,4.9,5.1,5.4,5.4,5.7,6.0,6.2,6.4,6.6,6.9,6.9,2022-05-01,2,-0.20000000000000018,-0.5,-2.3000000000000007
2022-08-01,Pennsylvania,4.5,4.6,4.8,4.9,5.1,5.4,5.4,5.7,6.0,6.2,6.4,6.6,6.9,2022-06-01,2,-0.09999999999999964,-0.40000000000000036,-2.4000000000000004
2022-09-01,Pennsylvania,4.3,4.5,4.6,4.8,4.9,5.1,5.4,5.4,5.7,6.0,6.2,6.4,6.6,2022-07-01,2,-0.20000000000000018,-0.5,-2.3
2022-10-01,Pennsylvania,4.2,4.3,4.5,4.6,4.8,4.9,5.1,5.4,5.4,5.7,6.0,6.2,6.4,2022-08-01,2,-0.09999999999999964,-0.39999999999999947,-2.2
2022-11-01,Pennsylvania,4.1,4.2,4.3,4.5,4.6,4.8,4.9,5.1,5.4,5.4,5.7,6.0,6.2,2022-09-01,2,-0.10000000000000053,-0.40000000000000036,-2.1000000000000005
2022-12-01,Pennsylvania,4.0,4.1,4.2,4.3,4.5,4.6,4.8,4.9,5.1,5.4,5.4,5.7,6.0,2022-10-01,2,-0.09999999999999964,-0.2999999999999998,-2.0
2023-01-01,Pennsylvania,4.0,4.0,4.1,4.2,4.3,4.5,4.6,4.8,4.9,5.1,5.4,5.4,5.7,2022-11-01,2,0.0,-0.20000000000000018,-1.7000000000000002
2023-02-01,Pennsylvania,3.9,4.0,4.0,4.1,4.2,4.3,4.5,4.6,4.8,4.9,5.1,5.4,5.4,2022-12-01,2,-0.10000000000000009,-0.19999999999999973,-1.5000000000000004
2023-03-01,Pennsylvania,3.9,4.0,4.0,4.1,4.2,4.3,4.5,4.6,4.8,4.9,5.1,5.4,5.4,2022-12-01,3,-0.10000000000000009,-0.19999999999999973,-1.5000000000000004
2023-04-01,Pennsylvania,4.4,4.3,3.9,4.0,4.0,4.1,4.2,4.3,4.5,4.6,4.8,4.9,5.1,2023-02-01,2,0.10000000000000053,0.40000000000000036,-0.6999999999999993
2023-05-01,Pennsylvania,4.2,4.4,4.3,3.9,4.0,4.0,4.1,4.2,4.3,4.5,4.6,4.8,4.9,2023-03-01,2,-0.20000000000000018,0.30000000000000027,-0.7000000000000002
2023-06-01,Pennsylvania,4.1,4.2,4.4,4.3,3.9,4.0,4.0,4.1,4.2,4.3,4.5,4.6,4.8,2023-04-01,2,-0.10000000000000053,-0.20000000000000018,-0.7000000000000002
2023-07-01,Pennsylvania,4.0,4.1,4.2,4.4,4.3,3.9,4.0,4.0,4.1,4.2,4.3,4.5,4.6,2023-05-01,2,-0.09999999999999964,-0.40000000000000036,-0.5999999999999996
2023-08-01,Pennsylvania,3.8,4.0,4.1,4.2,4.4,4.3,3.9,4.0,4.0,4.1,4.2,4.3,4.5,2023-06-01,2,-0.20000000000000018,-0.40000000000000036,-0.7000000000000002
2023-09-01,Pennsylvania,3.5,3.8,4.0,4.1,4.2,4.4,4.3,3.9,4.0,4.0,4.1,4.2,4.3,2023-07-01,2,-0.2999999999999998,-0.5999999999999996,-0.7999999999999998
2023-10-01,Pennsylvania,3.5,3.5,3.8,4.0,4.1,4.2,4.4,4.3,3.9,4.0,4.0,4.1,4.2,2023-08-01,2,0.0,-0.5,-0.7000000000000002
2023-11-01,Pennsylvania,3.4,3.5,3.5,3.8,4.0,4.1,4.2,4.4,4.3,3.9,4.0,4.0,4.1,2023-09-01,2,-0.10000000000000009,-0.3999999999999999,-0.6999999999999997
2023-12-01,Pennsylvania,3.4,3.4,3.5,3.5,3.8,4.0,4.1,4.2,4.4,4.3,3.9,4.0,4.0,2023-10-01,2,0.0,-0.10000000000000009,-0.6000000000000001
2024-01-01,Pennsylvania,3.4,3.4,3.4,3.5,3.5,3.8,4.0,4.1,4.2,4.4,4.3,3.9,4.0,2023-11-01,2,0.0,-0.10000000000000009,-0.6000000000000001
2024-02-01,Pennsylvania,3.5,3.4,3.4,3.4,3.5,3.5,3.8,4.0,4.1,4.2,4.4,4.3,3.9,2023-12-01,2,0.10000000000000009,0.10000000000000009,-0.3999999999999999
2024-03-01,Pennsylvania,3.5,3.4,3.4,3.4,3.5,3.5,3.8,4.0,4.1,4.2,4.4,4.3,3.9,2023-12-01,3,0.10000000000000009,0.10000000000000009,-0.3999999999999999
2024-04-01,Pennsylvania,3.4,3.4,3.5,3.4,3.4,3.4,3.5,3.5,3.8,4.0,4.1,4.2,4.4,2024-02-01,2,0.0,0.0,-1.0000000000000004
2024-05-01,Pennsylvania,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.5,3.5,3.8,4.0,4.1,4.2,2024-03-01,2,0.0,-0.10000000000000009,-0.8000000000000003
2024-06-01,Pennsylvania,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.5,3.5,3.8,4.0,4.1,2024-04-01,2,0.0,0.0,-0.6999999999999997
2024-07-01,Pennsylvania,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.5,3.5,3.8,4.0,2024-05-01,2,0.0,0.0,-0.6000000000000001
2024-08-01,Pennsylvania,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.5,3.5,3.8,2024-06-01,2,0.0,0.0,-0.3999999999999999
2024-09-01,Pennsylvania,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.5,3.5,2024-07-01,2,0.0,0.0,-0.10000000000000009
2024-10-01,Pennsylvania,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.4,3.5,2024-08-01,2,0.0,0.0,-0.10000000000000009
2024-11-01,Pennsylvania,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,3.4,2024-09-01,2,0.0,0.0,0.0
2024-12-01,Pennsylvania,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,3.4,2024-10-01,2,0.0,0.0,0.0
2025-01-01,Pennsylvania,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,3.4,2024-11-01,2,0.10000000000000009,0.10000000000000009,0.10000000000000009
2025-02-01,Pennsylvania,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,2024-12-01,2,0.10000000000000009,0.20000000000000018,0.10000000000000009
2025-03-01,Pennsylvania,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.5,2024-12-01,3,0.10000000000000009,0.20000000000000018,0.10000000000000009
2025-04-01,Pennsylvania,3.8,3.8,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,2025-02-01,2,0.0,0.2999999999999998,0.3999999999999999
2025-05-01,Pennsylvania,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,3.4,2025-03-01,2,0.0,0.19999999999999973,0.3999999999999999
2025-06-01,Pennsylvania,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.4,3.4,2025-04-01,2,0.10000000000000009,0.10000000000000009,0.5
2025-07-01,Pennsylvania,3.9,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,3.4,3.4,3.4,2025-05-01,2,0.0,0.10000000000000009,0.5
2025-08-01,Pennsylvania,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,3.4,3.4,2025-06-01,2,0.10000000000000009,0.20000000000000018,0.6000000000000001
2025-09-01,Pennsylvania,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,3.4,2025-07-01,2,0.0,0.10000000000000009,0.6000000000000001
2025-10-01,Pennsylvania,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,2025-08-01,2,0.0,0.10000000000000009,0.6000000000000001
2025-11-01,Pennsylvania,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,2025-08-01,3,0.0,0.10000000000000009,0.6000000000000001
2025-12-01,Pennsylvania,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,3.4,2025-08-01,4,0.0,0.10000000000000009,0.6000000000000001
2026-01-01,Pennsylvania,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,3.4,3.4,2025-09-01,4,0.09999999999999964,0.09999999999999964,0.6999999999999997
2026-02-01,Pennsylvania,4.2,4.2,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,2025-12-01,2,0.0,0.20000000000000018,0.7000000000000002
2026-03-01,Pennsylvania,4.2,4.2,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,2025-12-01,3,0.0,0.20000000000000018,0.7000000000000002
2026-04-01,Pennsylvania,4.2,4.2,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,3.6,3.5,2025-12-01,4,0.0,0.20000000000000018,0.7000000000000002
2026-05-01,Pennsylvania,4.2,4.3,4.2,4.2,4.1,4.0,4.0,4.0,3.9,3.9,3.8,3.8,3.8,2026-02-01,3,-0.09999999999999964,0.0,0.40000000000000036
2026-06-01,Pennsylvania,4.2,4.2,4.2,4.3,4.2,4.2,4.1,4.0,4.0,4.0,3.9,3.9,3.8,2026-04-01,2,0.0,-0.09999999999999964,0.40000000000000036
2008-08-01,Rhode Island,7.5,7.2,6.1,6.1,5.8,5.7,5.5,5.2,4.9,4.9,5.1,5.0,4.7,2008-06-01,2,0.2999999999999998,1.4000000000000004,2.8
2008-09-01,Rhode Island,7.7,7.5,7.2,6.1,6.1,5.8,5.7,5.5,5.2,4.9,4.9,5.1,5.0,2008-07-01,2,0.20000000000000018,1.6000000000000005,2.7
2008-10-01,Rhode Island,8.5,7.7,7.5,7.2,6.1,6.1,5.8,5.7,5.5,5.2,4.9,4.9,5.1,2008-08-01,2,0.7999999999999998,1.2999999999999998,3.4000000000000004
2008-11-01,Rhode Island,8.8,8.5,7.7,7.5,7.2,6.1,6.1,5.8,5.7,5.5,5.2,4.9,4.9,2008-09-01,2,0.3000000000000007,1.3000000000000007,3.9000000000000004
2008-12-01,Rhode Island,9.3,8.8,8.5,7.7,7.5,7.2,6.1,6.1,5.8,5.7,5.5,5.2,4.9,2008-10-01,2,0.5,1.6000000000000005,4.4
2009-01-01,Rhode Island,9.3,9.3,8.8,8.5,7.7,7.5,7.2,6.1,6.1,5.8,5.7,5.5,5.2,2008-11-01,2,0.0,0.8000000000000007,4.1000000000000005
2009-02-01,Rhode Island,10.0,9.3,9.3,8.8,8.5,7.7,7.5,7.2,6.1,6.1,5.8,5.7,5.5,2008-12-01,2,0.6999999999999993,1.1999999999999993,4.5
2009-03-01,Rhode Island,10.0,9.3,9.3,8.8,8.5,7.7,7.5,7.2,6.1,6.1,5.8,5.7,5.5,2008-12-01,3,0.6999999999999993,1.1999999999999993,4.5
2009-04-01,Rhode Island,10.5,10.3,10.0,9.3,9.3,8.8,8.5,7.7,7.5,7.2,6.1,6.1,5.8,2009-02-01,2,0.1999999999999993,1.1999999999999993,4.7
2009-05-01,Rhode Island,10.5,10.5,10.3,10.0,9.3,9.3,8.8,8.5,7.7,7.5,7.2,6.1,6.1,2009-03-01,2,0.0,0.5,4.4
2009-06-01,Rhode Island,11.1,10.5,10.5,10.3,10.0,9.3,9.3,8.8,8.5,7.7,7.5,7.2,6.1,2009-04-01,2,0.5999999999999996,0.7999999999999989,5.0
2009-07-01,Rhode Island,12.1,11.1,10.5,10.5,10.3,10.0,9.3,9.3,8.8,8.5,7.7,7.5,7.2,2009-05-01,2,1.0,1.5999999999999996,4.8999999999999995
2009-08-01,Rhode Island,12.4,12.1,11.1,10.5,10.5,10.3,10.0,9.3,9.3,8.8,8.5,7.7,7.5,2009-06-01,2,0.3000000000000007,1.9000000000000004,4.9
2009-09-01,Rhode Island,12.7,12.4,12.1,11.1,10.5,10.5,10.3,10.0,9.3,9.3,8.8,8.5,7.7,2009-07-01,2,0.29999999999999893,1.5999999999999996,4.999999999999999
2009-10-01,Rhode Island,12.8,12.7,12.4,12.1,11.1,10.5,10.5,10.3,10.0,9.3,9.3,8.8,8.5,2009-08-01,2,0.10000000000000142,0.7000000000000011,4.300000000000001
2009-11-01,Rhode Island,13.0,12.8,12.7,12.4,12.1,11.1,10.5,10.5,10.3,10.0,9.3,9.3,8.8,2009-09-01,2,0.1999999999999993,0.5999999999999996,4.199999999999999
2009-12-01,Rhode Island,12.9,13.0,12.8,12.7,12.4,12.1,11.1,10.5,10.5,10.3,10.0,9.3,9.3,2009-10-01,2,-0.09999999999999964,0.20000000000000107,3.5999999999999996
2010-01-01,Rhode Island,12.7,12.9,13.0,12.8,12.7,12.4,12.1,11.1,10.5,10.5,10.3,10.0,9.3,2009-11-01,2,-0.20000000000000107,-0.10000000000000142,3.3999999999999986
2010-02-01,Rhode Island,12.9,12.7,12.9,13.0,12.8,12.7,12.4,12.1,11.1,10.5,10.5,10.3,10.0,2009-12-01,2,0.20000000000000107,-0.09999999999999964,2.9000000000000004
2010-03-01,Rhode Island,12.9,12.7,12.9,13.0,12.8,12.7,12.4,12.1,11.1,10.5,10.5,10.3,10.0,2009-12-01,3,0.20000000000000107,-0.09999999999999964,2.9000000000000004
2010-04-01,Rhode Island,12.7,12.7,12.9,12.7,12.9,13.0,12.8,12.7,12.4,12.1,11.1,10.5,10.5,2010-02-01,2,0.0,0.0,2.1999999999999993
2010-05-01,Rhode Island,12.6,12.7,12.7,12.9,12.7,12.9,13.0,12.8,12.7,12.4,12.1,11.1,10.5,2010-03-01,2,-0.09999999999999964,-0.3000000000000007,2.0999999999999996
2010-06-01,Rhode Island,12.5,12.6,12.7,12.7,12.9,12.7,12.9,13.0,12.8,12.7,12.4,12.1,11.1,2010-04-01,2,-0.09999999999999964,-0.1999999999999993,1.4000000000000004
2010-07-01,Rhode Island,12.3,12.5,12.6,12.7,12.7,12.9,12.7,12.9,13.0,12.8,12.7,12.4,12.1,2010-05-01,2,-0.1999999999999993,-0.3999999999999986,0.20000000000000107
2010-08-01,Rhode Island,12.0,12.3,12.5,12.6,12.7,12.7,12.9,12.7,12.9,13.0,12.8,12.7,12.4,2010-06-01,2,-0.3000000000000007,-0.5999999999999996,-0.40000000000000036
2010-09-01,Rhode Island,11.9,12.0,12.3,12.5,12.6,12.7,12.7,12.9,12.7,12.9,13.0,12.8,12.7,2010-07-01,2,-0.09999999999999964,-0.5999999999999996,-0.7999999999999989
2010-10-01,Rhode Island,11.8,11.9,12.0,12.3,12.5,12.6,12.7,12.7,12.9,12.7,12.9,13.0,12.8,2010-08-01,2,-0.09999999999999964,-0.5,-1.0
2010-11-01,Rhode Island,11.5,11.8,11.9,12.0,12.3,12.5,12.6,12.7,12.7,12.9,12.7,12.9,13.0,2010-09-01,2,-0.3000000000000007,-0.5,-1.5
2010-12-01,Rhode Island,11.4,11.5,11.8,11.9,12.0,12.3,12.5,12.6,12.7,12.7,12.9,12.7,12.9,2010-10-01,2,-0.09999999999999964,-0.5,-1.5
2011-01-01,Rhode Island,11.6,11.4,11.5,11.8,11.9,12.0,12.3,12.5,12.6,12.7,12.7,12.9,12.7,2010-11-01,2,0.1999999999999993,-0.20000000000000107,-1.0999999999999996
2011-02-01,Rhode Island,11.5,11.6,11.4,11.5,11.8,11.9,12.0,12.3,12.5,12.6,12.7,12.7,12.9,2010-12-01,2,-0.09999999999999964,0.0,-1.4000000000000004
2011-03-01,Rhode Island,11.5,11.6,11.4,11.5,11.8,11.9,12.0,12.3,12.5,12.6,12.7,12.7,12.9,2010-12-01,3,-0.09999999999999964,0.0,-1.4000000000000004
2011-04-01,Rhode Island,11.2,11.3,11.5,11.6,11.4,11.5,11.8,11.9,12.0,12.3,12.5,12.6,12.7,2011-02-01,2,-0.10000000000000142,-0.40000000000000036,-1.5
2011-05-01,Rhode Island,11.0,11.2,11.3,11.5,11.6,11.4,11.5,11.8,11.9,12.0,12.3,12.5,12.6,2011-03-01,2,-0.1999999999999993,-0.5,-1.5999999999999996
2011-06-01,Rhode Island,10.9,11.0,11.2,11.3,11.5,11.6,11.4,11.5,11.8,11.9,12.0,12.3,12.5,2011-04-01,2,-0.09999999999999964,-0.40000000000000036,-1.5999999999999996
2011-07-01,Rhode Island,10.9,10.9,11.0,11.2,11.3,11.5,11.6,11.4,11.5,11.8,11.9,12.0,12.3,2011-05-01,2,0.0,-0.29999999999999893,-1.4000000000000004
2011-08-01,Rhode Island,10.8,10.9,10.9,11.0,11.2,11.3,11.5,11.6,11.4,11.5,11.8,11.9,12.0,2011-06-01,2,-0.09999999999999964,-0.1999999999999993,-1.1999999999999993
2011-09-01,Rhode Island,10.8,10.8,10.9,10.9,11.0,11.2,11.3,11.5,11.6,11.4,11.5,11.8,11.9,2011-07-01,2,0.0,-0.09999999999999964,-1.0999999999999996
2011-10-01,Rhode Island,10.6,10.8,10.8,10.9,10.9,11.0,11.2,11.3,11.5,11.6,11.4,11.5,11.8,2011-08-01,2,-0.20000000000000107,-0.3000000000000007,-1.200000000000001
